name,original_image,original_mask,folder,remove_image,inpaint_image,inpaint_mask,inpaint_background,alignment_score,prediction_score,priority
case_M_20181211093229_0U62367121175028_1_004_001-1_a8_ayy_image0038,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case62_1/case_M_20181211093229_0U62367121175028_1_004_001-1_a8_ayy_image0038.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case62_1/case_M_20181211093229_0U62367121175028_1_004_001-1_a8_ayy_image0038.png,case62_1,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181211093229_0U62367121175028_1_004_001-1_a8_ayy_image0038.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a8_ayy_image0038.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a8_ayy_image0038.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a8_ayy_image0038&case_M_20190107093607_0U62372010701507_1_004_001-1_Negative_ayy_image013910.jpg,0.9194,0.6931,609.0
case_M_20181211093229_0U62367121175028_1_004_001-1_a5_ayy_image0013,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case62_1/case_M_20181211093229_0U62367121175028_1_004_001-1_a5_ayy_image0013.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case62_1/case_M_20181211093229_0U62367121175028_1_004_001-1_a5_ayy_image0013.png,case62_1,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181211093229_0U62367121175028_1_004_001-1_a5_ayy_image0013.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a5_ayy_image0013.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a5_ayy_image0013.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a5_ayy_image0013&0_14_frame_3275.jpg,0.8909,0.0001,1037.0
case_M_20181211093229_0U62367121175028_1_004_001-1_a4_ayy_image0039,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case62_1/case_M_20181211093229_0U62367121175028_1_004_001-1_a4_ayy_image0039.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case62_1/case_M_20181211093229_0U62367121175028_1_004_001-1_a4_ayy_image0039.png,case62_1,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181211093229_0U62367121175028_1_004_001-1_a4_ayy_image0039.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a4_ayy_image0039.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a4_ayy_image0039.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a4_ayy_image0039&0_10_frame_7150.jpg,0.9096,0.8901,861.0
case_M_20181211093229_0U62367121175028_1_004_001-1_a8_ayy_image0048,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case62_1/case_M_20181211093229_0U62367121175028_1_004_001-1_a8_ayy_image0048.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case62_1/case_M_20181211093229_0U62367121175028_1_004_001-1_a8_ayy_image0048.png,case62_1,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181211093229_0U62367121175028_1_004_001-1_a8_ayy_image0048.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a8_ayy_image0048.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a8_ayy_image0048.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a8_ayy_image0048&0_11_frame_100.jpg,0.9316,0.7728,872.0
case_M_20181211093229_0U62367121175028_1_004_001-1_a4_ayy_image0009,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case62_1/case_M_20181211093229_0U62367121175028_1_004_001-1_a4_ayy_image0009.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case62_1/case_M_20181211093229_0U62367121175028_1_004_001-1_a4_ayy_image0009.png,case62_1,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181211093229_0U62367121175028_1_004_001-1_a4_ayy_image0009.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a4_ayy_image0009.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a4_ayy_image0009.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a4_ayy_image0009&0_12_frame_225.jpg,0.9177,0.9502,1596.0
case_M_20181211093229_0U62367121175028_1_004_001-1_a8_ayy_image0008,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case62_1/case_M_20181211093229_0U62367121175028_1_004_001-1_a8_ayy_image0008.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case62_1/case_M_20181211093229_0U62367121175028_1_004_001-1_a8_ayy_image0008.png,case62_1,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181211093229_0U62367121175028_1_004_001-1_a8_ayy_image0008.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a8_ayy_image0008.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a8_ayy_image0008.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a8_ayy_image0008&case_M_20181001094710_0U62363100131210_1_006_001-1_Negative_ayy_image013603.jpg,0.9292,0.9511,1496.0
case_M_20181211093229_0U62367121175028_1_004_001-1_a6_ayy_image0005,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case62_1/case_M_20181211093229_0U62367121175028_1_004_001-1_a6_ayy_image0005.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case62_1/case_M_20181211093229_0U62367121175028_1_004_001-1_a6_ayy_image0005.png,case62_1,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181211093229_0U62367121175028_1_004_001-1_a6_ayy_image0005.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a6_ayy_image0005.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a6_ayy_image0005.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a6_ayy_image0005&0_10_frame_8300.jpg,0.7761,0.9103,1537.0
case_M_20181211093229_0U62367121175028_1_004_001-1_a2_ayy_image0002,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case62_1/case_M_20181211093229_0U62367121175028_1_004_001-1_a2_ayy_image0002.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case62_1/case_M_20181211093229_0U62367121175028_1_004_001-1_a2_ayy_image0002.png,case62_1,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181211093229_0U62367121175028_1_004_001-1_a2_ayy_image0002.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a2_ayy_image0002.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a2_ayy_image0002.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a2_ayy_image0002&case_M_20181016094928_0U62372101653128_1_006_001-1_Negative_ayy_image005789.jpg,0.9113,0.9314,1361.0
case_M_20181211093229_0U62367121175028_1_004_001-1_a4_ayy_image0019,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case62_1/case_M_20181211093229_0U62367121175028_1_004_001-1_a4_ayy_image0019.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case62_1/case_M_20181211093229_0U62367121175028_1_004_001-1_a4_ayy_image0019.png,case62_1,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181211093229_0U62367121175028_1_004_001-1_a4_ayy_image0019.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a4_ayy_image0019.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a4_ayy_image0019.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a4_ayy_image0019&case_M_20181001094710_0U62363100131210_1_006_001-1_Negative_ayy_image005766.jpg,0.8497,0.8993,1203.0
case_M_20181211093229_0U62367121175028_1_004_001-1_a8_ayy_image0058,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case62_1/case_M_20181211093229_0U62367121175028_1_004_001-1_a8_ayy_image0058.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case62_1/case_M_20181211093229_0U62367121175028_1_004_001-1_a8_ayy_image0058.png,case62_1,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181211093229_0U62367121175028_1_004_001-1_a8_ayy_image0058.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a8_ayy_image0058.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a8_ayy_image0058.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a8_ayy_image0058&0_15_frame_1525.jpg,0.9614,0.9516,1278.0
case_M_20181211093229_0U62367121175028_1_004_001-1_a1_ayy_image0001,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case62_1/case_M_20181211093229_0U62367121175028_1_004_001-1_a1_ayy_image0001.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case62_1/case_M_20181211093229_0U62367121175028_1_004_001-1_a1_ayy_image0001.png,case62_1,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181211093229_0U62367121175028_1_004_001-1_a1_ayy_image0001.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a1_ayy_image0001.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a1_ayy_image0001.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181211093229_0U62367121175028_1_004_001-1_a1_ayy_image0001&case_M_20190107093607_0U62372010701507_1_004_001-1_Negative_ayy_image007689.jpg,0.8575,0.9555,926.0
case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0031,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case35_7/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0031.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case35_7/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0031.png,case35_7,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0031.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0031.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0031.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0031&0_15_frame_4950.jpg,0.934,0.4828,1006.0
case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0111,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case35_7/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0111.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case35_7/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0111.png,case35_7,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0111.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0111.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0111.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0111&0_12_frame_2725.jpg,0.9098,0.8789,150.0
case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0011,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case35_7/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0011.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case35_7/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0011.png,case35_7,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0011.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0011.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0011.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0011&case_M_20181001094710_0U62363100131210_1_006_001-1_Negative_ayy_image013093.jpg,0.9251,0.9766,1545.0
case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0021,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case35_7/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0021.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case35_7/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0021.png,case35_7,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0021.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0021.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0021.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0021&case_M_20181206100003_0U62363120620303_1_003_001-1_Negative_ayy_image006569.jpg,0.8492,0.9319,1120.0
case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0121,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case35_7/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0121.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case35_7/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0121.png,case35_7,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0121.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0121.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0121.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0121&0_12_frame_425.jpg,0.8914,0.9761,111.0
case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0061,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case35_7/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0061.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case35_7/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0061.png,case35_7,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0061.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0061.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0061.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0061&case_M_20181219100124_0U62372121976523_1_002_001-1_Negative_2_ayy_image002059.jpg,0.892,0.9546,405.0
case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0001,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case35_7/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0001.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case35_7/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0001.png,case35_7,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0001.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0001.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0001.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0001&0_3_frame_6425.jpg,0.8237,0.5514,1457.0
case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0081,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case35_7/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0081.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case35_7/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0081.png,case35_7,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0081.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0081.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0081.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0081&0_11_frame_9875.jpg,0.8328,0.625,1727.0
case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0091,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case35_7/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0091.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case35_7/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0091.png,case35_7,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0091.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0091.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0091.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181025095048_0U62372102595347_1_004_001-1_a17_ayy_image0091&case_M_20181213110534_0U62372121321834_1_005_001-1_Negative_2_ayy_image005158.jpg,0.9292,0.9587,1873.0
